stateid,county,year,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,party_in_control,population,urate,gsp,pincome,governor_is_democrat_1yes,number_in_lower_house_democrat,number_in_lower_house_republican,fraction_house_that_is_democrat,number_in_upper_house_democrat,number_in_upper_house_republican,fraction_senate_that_is_democrat,house_dem_majority,senate_dem_majority,unified_legislature,trifecta_dem,trifecta_rep,trifecta_status,governor_party_lag,governor_party_change,governor_party_shift_direction,governor_shift_to_democrat,governor_shift_to_republican,house_majority_lag,house_party_change,house_party_shift_direction,house_shift_to_democrat,house_shift_to_republican,senate_majority_lag,senate_party_change,senate_party_shift_direction,senate_shift_to_democrat,senate_shift_to_republican,unified_legislature_lag,unified_legislature_change,trifecta_status_lag,trifecta_change,trifecta_shift_direction,trifecta_shift_to_democrat,trifecta_shift_to_republican,divided_to_unified,state,total_rcra_violations,total_toxic_emissions,party_in_control_filled,party_in_control_lag,partisan_change,partisan_change_to_republican,partisan_change_to_democrat
TX,SMITH,2011,5,NA,NA,NA,25645629,7.8,1331138.4,1057757500,0,49,101,0.32666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,871,NA,NA,NA,NA,NA,NA
TX,SMITH,2012,6,NA,NA,R,26084481,6.7,1410447.8,1132222100,0,49,101,0.32666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1091,NA,R,NA,NA,NA,NA
TX,SMITH,2013,8,NA,NA,R,26480266,6.3,1500554.3,1159721600,0,56,94,0.37333333333333335,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1400,NA,R,R,0,NA,NA
TX,SMITH,2014,1,Pounds,96283.867771,R,26964333,5.1,1568070.8,1248709900,0,55,95,0.36666666666666664,12,18,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1456,32203896.651748206,R,R,0,NA,NA
TX,SMITH,2015,3,Pounds,87337.5127127,R,27470056,4.4,1564374.3,1278809800,0,52,98,0.3466666666666667,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1449,32624115.907418504,R,R,0,NA,NA
TX,SMITH,2016,3,Pounds,57913.2587943,R,27914410,4.6,1567687.1,1278552100,0,51,98,0.3422818791946309,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1053,29277884.0182041,R,R,0,NA,NA
TX,SMITH,2017,23,Pounds,59978.2577576,R,28295273,4.3,1665428,1369329500,0,55,95,0.36666666666666664,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,721,29249538.511244703,R,R,0,NA,NA
TX,SMITH,2018,2,Pounds,77291.5777513,R,28628666,3.8,1795635.1,1463962200,0,56,93,0.37583892617449666,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,823,29812952.26685711,R,R,0,NA,NA
TX,SMITH,2019,7,Pounds,53947.1477434,R,28995881,3.5,1843802.7,1531346500,0,67,83,0.44666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1035,28722379.065663096,R,R,0,NA,NA
TX,SMITH,2020,15,Pounds,76989.73765,R,29234361,7.7,1789933.4,1611228300,0,67,83,0.44666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,648,25649319.645941302,R,R,0,NA,NA
TX,SMITH,2021,5,Pounds,63302.939598,R,29561286,5.6,2087490.9,1789719400,0,68,82,0.4533333333333333,13,18,0.41935483870967744,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,726,28005169.4082895,R,R,0,NA,NA
TX,STARR,2006,2,NA,NA,D,23359580,4.9,1084171.8,820949900,0,69,81,0.46,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1232,NA,D,NA,NA,NA,NA
TX,STARR,2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,D,NA,NA,NA
TX,STARR,2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA
TX,STARR,2009,6,NA,NA,D,24801761,7.6,1162971.8,910498600,0,74,76,0.49333333333333335,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1043,NA,D,NA,NA,NA,NA
TX,TARRANT,2004,62,NA,NA,N,22394023,5.9,907476.2,687220200,0,62,88,0.4133333333333334,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1334,NA,N,NA,NA,NA,NA
TX,TARRANT,2005,30,NA,NA,N,22778123,5.4,986202.7,745858700,0,63,87,0.42,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1104,NA,N,N,0,NA,NA
TX,TARRANT,2006,38,NA,NA,R,23359580,4.9,1084171.8,820949900,0,69,81,0.46,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1232,NA,R,N,1,1,0
TX,TARRANT,2007,15,NA,NA,R,23831983,4.3,1178221.1,873354000,0,71,79,0.4733333333333334,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,992,NA,R,R,0,NA,NA
TX,TARRANT,2008,10,NA,NA,N,24309039,4.8,1236361.8,954649800,0,71,77,0.4797297297297297,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,954,NA,N,R,1,0,0
TX,TARRANT,2009,25,NA,NA,N,24801761,7.6,1162971.8,910498600,0,74,76,0.49333333333333335,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1043,NA,N,N,0,NA,NA
TX,TARRANT,2010,10,NA,NA,R,25241971,8.1,1237304,966149700,0,73,77,0.4866666666666667,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1154,NA,R,N,1,1,0
TX,TARRANT,2011,15,NA,NA,R,25645629,7.8,1331138.4,1057757500,0,49,101,0.32666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,871,NA,R,R,0,NA,NA
TX,TARRANT,2012,58,NA,NA,N,26084481,6.7,1410447.8,1132222100,0,49,101,0.32666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1091,NA,N,R,1,0,0
TX,TARRANT,2013,15,NA,NA,N,26480266,6.3,1500554.3,1159721600,0,56,94,0.37333333333333335,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1400,NA,N,N,0,NA,NA
TX,TARRANT,2014,123,Pounds,563837.2606,R,26964333,5.1,1568070.8,1248709900,0,55,95,0.36666666666666664,12,18,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1456,32203896.651748206,R,N,1,1,0
TX,TARRANT,2015,173,Pounds,467491.2822,R,27470056,4.4,1564374.3,1278809800,0,52,98,0.3466666666666667,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1449,32624115.907418504,R,R,0,NA,NA
TX,TARRANT,2016,59,Pounds,499152.3678,N,27914410,4.6,1567687.1,1278552100,0,51,98,0.3422818791946309,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1053,29277884.0182041,N,R,1,0,0
TX,TARRANT,2017,127,Pounds,549010.63787,N,28295273,4.3,1665428,1369329500,0,55,95,0.36666666666666664,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,721,29249538.511244703,N,N,0,NA,NA
TX,TARRANT,2018,82,Pounds,513903.886,R,28628666,3.8,1795635.1,1463962200,0,56,93,0.37583892617449666,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,823,29812952.26685711,R,N,1,1,0
TX,TARRANT,2019,80,Pounds,802538.9863,R,28995881,3.5,1843802.7,1531346500,0,67,83,0.44666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1035,28722379.065663096,R,R,0,NA,NA
TX,TARRANT,2020,70,Pounds,513247.3774,N,29234361,7.7,1789933.4,1611228300,0,67,83,0.44666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,648,25649319.645941302,N,R,1,0,0
TX,TARRANT,2021,48,Pounds,514290.8733,N,29561286,5.6,2087490.9,1789719400,0,68,82,0.4533333333333333,13,18,0.41935483870967744,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,726,28005169.4082895,N,N,0,NA,NA
TX,TAYLOR,2004,3,NA,NA,NA,22394023,5.9,907476.2,687220200,0,62,88,0.4133333333333334,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1334,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2005,2,NA,NA,NA,22778123,5.4,986202.7,745858700,0,63,87,0.42,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1104,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2006,8,NA,NA,NA,23359580,4.9,1084171.8,820949900,0,69,81,0.46,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1232,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2014,5,Pounds,72123.01999999999,NA,26964333,5.1,1568070.8,1248709900,0,55,95,0.36666666666666664,12,18,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1456,32203896.651748206,NA,NA,NA,NA,NA
TX,TAYLOR,2015,4,Pounds,47210.009999999995,NA,27470056,4.4,1564374.3,1278809800,0,52,98,0.3466666666666667,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1449,32624115.907418504,NA,NA,NA,NA,NA
TX,TAYLOR,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,TAYLOR,2018,1,Pounds,93791.0518,R,28628666,3.8,1795635.1,1463962200,0,56,93,0.37583892617449666,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,823,29812952.26685711,R,NA,NA,NA,NA
TX,TAYLOR,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,NA,NA,NA
TX,TAYLOR,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA
TX,TAYLOR,2021,7,Pounds,167395.2409,R,29561286,5.6,2087490.9,1789719400,0,68,82,0.4533333333333333,13,18,0.41935483870967744,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,726,28005169.4082895,R,NA,NA,NA,NA
TX,TOM GREEN,2004,9,NA,NA,NA,22394023,5.9,907476.2,687220200,0,62,88,0.4133333333333334,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1334,NA,NA,NA,NA,NA,NA
TX,TOM GREEN,2005,40,NA,NA,NA,22778123,5.4,986202.7,745858700,0,63,87,0.42,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1104,NA,NA,NA,NA,NA,NA
TX,TOM GREEN,2006,15,NA,NA,NA,23359580,4.9,1084171.8,820949900,0,69,81,0.46,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1232,NA,NA,NA,NA,NA,NA
TX,TOM GREEN,2007,17,NA,NA,NA,23831983,4.3,1178221.1,873354000,0,71,79,0.4733333333333334,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,992,NA,NA,NA,NA,NA,NA
TX,TOM GREEN,2008,41,NA,NA,R,24309039,4.8,1236361.8,954649800,0,71,77,0.4797297297297297,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,954,NA,R,NA,NA,NA,NA
TX,TOM GREEN,2009,24,NA,NA,R,24801761,7.6,1162971.8,910498600,0,74,76,0.49333333333333335,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1043,NA,R,R,0,NA,NA
TX,TOM GREEN,2010,27,NA,NA,R,25241971,8.1,1237304,966149700,0,73,77,0.4866666666666667,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1154,NA,R,R,0,NA,NA
TX,TOM GREEN,2011,1,NA,NA,R,25645629,7.8,1331138.4,1057757500,0,49,101,0.32666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,871,NA,R,R,0,NA,NA
TX,TOM GREEN,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,NA,NA,NA
TX,TOM GREEN,2013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA
TX,TOM GREEN,2014,1,Pounds,5158.1,R,26964333,5.1,1568070.8,1248709900,0,55,95,0.36666666666666664,12,18,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1456,32203896.651748206,R,NA,NA,NA,NA
TX,TOM GREEN,2015,10,Pounds,4895.4,R,27470056,4.4,1564374.3,1278809800,0,52,98,0.3466666666666667,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1449,32624115.907418504,R,R,0,NA,NA
TX,TOM GREEN,2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,NA,NA,NA
TX,TOM GREEN,2017,10,Pounds,2238.258,R,28295273,4.3,1665428,1369329500,0,55,95,0.36666666666666664,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,721,29249538.511244703,R,NA,NA,NA,NA
TX,TOM GREEN,2018,6,Pounds,3018.7215,R,28628666,3.8,1795635.1,1463962200,0,56,93,0.37583892617449666,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,823,29812952.26685711,R,R,0,NA,NA
TX,TOM GREEN,2019,2,Pounds,3011.387,R,28995881,3.5,1843802.7,1531346500,0,67,83,0.44666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1035,28722379.065663096,R,R,0,NA,NA
TX,TOM GREEN,2020,10,Pounds,3176.2128,R,29234361,7.7,1789933.4,1611228300,0,67,83,0.44666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,648,25649319.645941302,R,R,0,NA,NA
TX,TOM GREEN,2021,9,Pounds,2437.4172,R,29561286,5.6,2087490.9,1789719400,0,68,82,0.4533333333333333,13,18,0.41935483870967744,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,726,28005169.4082895,R,R,0,NA,NA
TX,TRAVIS,2004,10,NA,NA,N,22394023,5.9,907476.2,687220200,0,62,88,0.4133333333333334,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1334,NA,N,NA,NA,NA,NA
TX,TRAVIS,2005,11,NA,NA,N,22778123,5.4,986202.7,745858700,0,63,87,0.42,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1104,NA,N,N,0,NA,NA
TX,TRAVIS,2006,18,NA,NA,D,23359580,4.9,1084171.8,820949900,0,69,81,0.46,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1232,NA,D,N,1,0,1
TX,TRAVIS,2007,8,NA,NA,D,23831983,4.3,1178221.1,873354000,0,71,79,0.4733333333333334,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,992,NA,D,D,0,NA,NA
TX,TRAVIS,2008,19,NA,NA,D,24309039,4.8,1236361.8,954649800,0,71,77,0.4797297297297297,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,954,NA,D,D,0,NA,NA
TX,TRAVIS,2009,3,NA,NA,D,24801761,7.6,1162971.8,910498600,0,74,76,0.49333333333333335,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1043,NA,D,D,0,NA,NA
TX,TRAVIS,2010,19,NA,NA,D,25241971,8.1,1237304,966149700,0,73,77,0.4866666666666667,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1154,NA,D,D,0,NA,NA
TX,TRAVIS,2011,24,NA,NA,D,25645629,7.8,1331138.4,1057757500,0,49,101,0.32666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,871,NA,D,D,0,NA,NA
TX,TRAVIS,2012,22,NA,NA,N,26084481,6.7,1410447.8,1132222100,0,49,101,0.32666666666666666,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1091,NA,N,D,1,0,0
TX,TRAVIS,2013,91,NA,NA,N,26480266,6.3,1500554.3,1159721600,0,56,94,0.37333333333333335,12,19,0.3870967741935484,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1400,NA,N,N,0,NA,NA
TX,TRAVIS,2014,40,Pounds,78560.681181,D,26964333,5.1,1568070.8,1248709900,0,55,95,0.36666666666666664,12,18,0.4,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1456,32203896.651748206,D,N,1,0,1
TX,TRAVIS,2015,28,Pounds,89435.839997,D,27470056,4.4,1564374.3,1278809800,0,52,98,0.3466666666666667,11,20,0.3548387096774194,0,0,1,0,1,Republican Trifecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Republican Trifecta,0,0,0,0,0,Texas,1449,32624115.907418504,D,D,0,NA,NA
