,stateid,county,year,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,population,urate,gsp,pincome,governor_is_democrat_1yes,number_in_lower_house_democrat,number_in_lower_house_republican,fraction_house_that_is_democrat,number_in_upper_house_democrat,number_in_upper_house_republican,fraction_senate_that_is_democrat,house_dem_majority,senate_dem_majority,unified_legislature,trifecta_dem,trifecta_rep,trifecta_status,governor_party_lag,governor_party_change,governor_party_shift_direction,governor_shift_to_democrat,governor_shift_to_republican,house_majority_lag,house_party_change,house_party_shift_direction,house_shift_to_democrat,house_shift_to_republican,senate_majority_lag,senate_party_change,senate_party_shift_direction,senate_shift_to_democrat,senate_shift_to_republican,unified_legislature_lag,unified_legislature_change,trifecta_status_lag,trifecta_change,trifecta_shift_direction,trifecta_shift_to_democrat,trifecta_shift_to_republican,divided_to_unified,state,total_rcra_violations,total_toxic_emissions,party_in_control_filled,party_in_control_lag,partisan_change,partisan_change_to_republican,partisan_change_to_democrat,geo_name,state_abb,party_in_control
60,AL,ETOWAH,2011,12,,,4799069.0,9.6,181929.9,167942800.0,0.0,39.0,65.0,0.38,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Alabama,430.0,,,,,,,,,
61,AL,ETOWAH,2012,18,,,4815588.0,8.0,186553.9,172804100.0,0.0,40.0,65.0,0.380952380952381,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,418.0,,,,,,,,,
62,AL,ETOWAH,2013,7,,,4830081.0,7.2,192166.5,174415400.0,0.0,37.0,65.0,0.36,11.0,22.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,235.0,,,,,,,,,
63,AL,ETOWAH,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,AL,ETOWAH,2015,14,Pounds,25919.4786694,4852347.0,6.1,200197.5,188711400.0,0.0,33.0,72.0,0.3142857142857143,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,252.0,5822037.3489641,,,,,,,,
65,AL,ETOWAH,2016,25,Pounds,11939.7221974,4863525.0,5.8,204454.7,192281900.0,0.0,33.0,70.0,0.3203883495145631,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,312.0,7173080.894371401,R,,,,,ETOWAH,AL,R
66,AL,ETOWAH,2017,2,Pounds,27674.2222593,4874486.0,4.4,210895.7,199999800.0,0.0,31.0,72.0,0.3009708737864077,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,187.0,6344492.4552113,R,R,0.0,,,,,R
67,AL,ETOWAH,2018,21,Pounds,30138.4036357,4887681.0,3.9,221030.7,208752700.0,0.0,32.0,70.0,0.3137254901960784,7.0,26.0,0.2121212121212121,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,94.0,4952735.214183999,R,R,0.0,,,ETOWAH,AL,R
68,AL,ETOWAH,2019,2,Pounds,23935.958124,4903185.0,3.0,228142.6,216449000.0,0.0,28.0,77.0,0.2666666666666666,8.0,27.0,0.2285714285714285,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,113.0,7700601.9167289,R,R,0.0,,,,,R
69,AL,ETOWAH,2020,4,Pounds,16255.1817018,5031864.0,6.4,230892.1,230872600.0,0.0,28.0,77.0,0.2666666666666666,8.0,27.0,0.2285714285714285,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,63.0,4338634.9432371,R,R,0.0,,,ETOWAH,AL,R
70,AL,ETOWAH,2021,13,Pounds,35598.61642,5050380.0,3.4,257986.5,252791900.0,0.0,28.0,75.0,0.2718446601941747,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,142.0,5021943.7659814,R,R,0.0,,,,,R
71,AL,HOUSTON,2004,4,,,4530729.0,5.7,146886.7,128739900.0,0.0,64.0,41.0,0.61,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,232.0,,,,,,,,,
72,AL,HOUSTON,2005,4,,,4569805.0,4.5,156403.3,136327300.0,0.0,62.0,40.0,0.61,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,196.0,,,,,,,,,
73,AL,HOUSTON,2006,44,,,4628981.0,4.0,164347.8,145175800.0,0.0,62.0,43.0,0.59,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,359.0,,,,,,,,,
74,AL,HOUSTON,2007,4,,,4672840.0,4.0,170263.9,152327000.0,0.0,62.0,43.0,0.59,23.0,12.0,0.6571428571428571,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,297.0,,,,,,,,,
75,AL,HOUSTON,2008,13,,,4718206.0,5.7,172677.2,157366800.0,0.0,62.0,43.0,0.59,23.0,12.0,0.6571428571428571,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,299.0,,,,,,,,,
76,AL,HOUSTON,2009,6,,,4757938.0,11.0,169128.5,155145300.0,0.0,62.0,43.0,0.59,19.0,13.0,0.59375,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,455.0,,,,,,,,,
77,AL,HOUSTON,2010,2,,,4785437.0,10.5,175470.1,161516600.0,0.0,60.0,45.0,0.57,21.0,14.0,0.6,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,299.0,,,,,,,,,
78,AL,HOUSTON,2011,19,,,4799069.0,9.6,181929.9,167942800.0,0.0,39.0,65.0,0.38,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Alabama,430.0,,,,,,,,,
79,AL,HOUSTON,2012,17,,,4815588.0,8.0,186553.9,172804100.0,0.0,40.0,65.0,0.380952380952381,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,418.0,,,,,,,,,
80,AL,HOUSTON,2013,6,,,4830081.0,7.2,192166.5,174415400.0,0.0,37.0,65.0,0.36,11.0,22.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,235.0,,,,,,,,,
81,AL,HOUSTON,2014,2,Pounds,32714.214,4841799.0,6.8,195037.7,180457700.0,0.0,37.0,64.0,0.37,11.0,23.0,0.3235294117647059,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,182.0,9974337.7987626,,,,,,,,
82,AL,HOUSTON,2015,4,Pounds,39522.228,4852347.0,6.1,200197.5,188711400.0,0.0,33.0,72.0,0.3142857142857143,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,252.0,5822037.3489641,,,,,,,,
83,AL,HOUSTON,2016,6,Pounds,45302.5013,4863525.0,5.8,204454.7,192281900.0,0.0,33.0,70.0,0.3203883495145631,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,312.0,7173080.894371401,,,,,,,,
84,AL,HOUSTON,2017,6,Pounds,30726.230000000003,4874486.0,4.4,210895.7,199999800.0,0.0,31.0,72.0,0.3009708737864077,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,187.0,6344492.4552113,,,,,,,,
85,AL,HOUSTON,2018,3,Pounds,28561.59,4887681.0,3.9,221030.7,208752700.0,0.0,32.0,70.0,0.3137254901960784,7.0,26.0,0.2121212121212121,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,94.0,4952735.214183999,R,,,,,HOUSTON,AL,R
86,AL,HOUSTON,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,R
87,AL,HOUSTON,2020,2,Pounds,20816.0,5031864.0,6.4,230892.1,230872600.0,0.0,28.0,77.0,0.2666666666666666,8.0,27.0,0.2285714285714285,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,63.0,4338634.9432371,R,,,,,,,R
88,AL,HOUSTON,2021,7,Pounds,19243.1,5050380.0,3.4,257986.5,252791900.0,0.0,28.0,75.0,0.2718446601941747,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,142.0,5021943.7659814,R,R,0.0,,,,,R
89,AL,JEFFERSON,2004,79,,,4530729.0,5.7,146886.7,128739900.0,0.0,64.0,41.0,0.61,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,232.0,,,,,,,,,
90,AL,JEFFERSON,2005,66,,,4569805.0,4.5,156403.3,136327300.0,0.0,62.0,40.0,0.61,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,196.0,,,,,,,,,
91,AL,JEFFERSON,2006,63,,,4628981.0,4.0,164347.8,145175800.0,0.0,62.0,43.0,0.59,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,359.0,,R,,,,,JEFFERSON,AL,R
92,AL,JEFFERSON,2007,32,,,4672840.0,4.0,170263.9,152327000.0,0.0,62.0,43.0,0.59,23.0,12.0,0.6571428571428571,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,297.0,,D,R,1.0,0.0,1.0,JEFFERSON,AL,D
93,AL,JEFFERSON,2008,43,,,4718206.0,5.7,172677.2,157366800.0,0.0,62.0,43.0,0.59,23.0,12.0,0.6571428571428571,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,299.0,,D,D,0.0,,,JEFFERSON,AL,D
94,AL,JEFFERSON,2009,154,,,4757938.0,11.0,169128.5,155145300.0,0.0,62.0,43.0,0.59,19.0,13.0,0.59375,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,455.0,,D,D,0.0,,,,,D
95,AL,JEFFERSON,2010,48,,,4785437.0,10.5,175470.1,161516600.0,0.0,60.0,45.0,0.57,21.0,14.0,0.6,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,299.0,,N,D,1.0,0.0,0.0,JEFFERSON,AL,N
96,AL,JEFFERSON,2011,101,,,4799069.0,9.6,181929.9,167942800.0,0.0,39.0,65.0,0.38,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Alabama,430.0,,N,N,0.0,,,,,N
97,AL,JEFFERSON,2012,88,,,4815588.0,8.0,186553.9,172804100.0,0.0,40.0,65.0,0.380952380952381,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,418.0,,N,N,0.0,,,,,N
98,AL,JEFFERSON,2013,44,,,4830081.0,7.2,192166.5,174415400.0,0.0,37.0,65.0,0.36,11.0,22.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,235.0,,N,N,0.0,,,,,N
99,AL,JEFFERSON,2014,59,Pounds,1115657.7286074,4841799.0,6.8,195037.7,180457700.0,0.0,37.0,64.0,0.37,11.0,23.0,0.3235294117647059,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,182.0,9974337.7987626,R,N,1.0,1.0,0.0,JEFFERSON,AL,R
100,AL,JEFFERSON,2015,70,Pounds,938972.858863,4852347.0,6.1,200197.5,188711400.0,0.0,33.0,72.0,0.3142857142857143,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,252.0,5822037.3489641,R,R,0.0,,,,,R
101,AL,JEFFERSON,2016,75,Pounds,687581.4776169,4863525.0,5.8,204454.7,192281900.0,0.0,33.0,70.0,0.3203883495145631,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,312.0,7173080.894371401,R,R,0.0,,,,,R
102,AL,JEFFERSON,2017,40,Pounds,777420.5616586,4874486.0,4.4,210895.7,199999800.0,0.0,31.0,72.0,0.3009708737864077,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,187.0,6344492.4552113,R,R,0.0,,,,,R
103,AL,JEFFERSON,2018,22,Pounds,776097.7154761,4887681.0,3.9,221030.7,208752700.0,0.0,32.0,70.0,0.3137254901960784,7.0,26.0,0.2121212121212121,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,94.0,4952735.214183999,R,R,0.0,,,JEFFERSON,AL,R
104,AL,JEFFERSON,2019,32,Pounds,679453.7699045,4903185.0,3.0,228142.6,216449000.0,0.0,28.0,77.0,0.2666666666666666,8.0,27.0,0.2285714285714285,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,113.0,7700601.9167289,R,R,0.0,,,,,R
105,AL,JEFFERSON,2020,18,Pounds,621406.2105083,5031864.0,6.4,230892.1,230872600.0,0.0,28.0,77.0,0.2666666666666666,8.0,27.0,0.2285714285714285,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,63.0,4338634.9432371,R,R,0.0,,,,,R
106,AL,JEFFERSON,2021,51,Pounds,713234.5455329,5050380.0,3.4,257986.5,252791900.0,0.0,28.0,75.0,0.2718446601941747,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,142.0,5021943.7659814,R,R,0.0,,,,,R
107,AL,LEE,2004,10,,,4530729.0,5.7,146886.7,128739900.0,0.0,64.0,41.0,0.61,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,232.0,,,,,,,,,
108,AL,LEE,2005,9,,,4569805.0,4.5,156403.3,136327300.0,0.0,62.0,40.0,0.61,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,196.0,,,,,,,,,
109,AL,LEE,2006,4,,,4628981.0,4.0,164347.8,145175800.0,0.0,62.0,43.0,0.59,25.0,10.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,359.0,,,,,,,,,
110,AL,LEE,2007,11,,,4672840.0,4.0,170263.9,152327000.0,0.0,62.0,43.0,0.59,23.0,12.0,0.6571428571428571,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,297.0,,,,,,,,,
111,AL,LEE,2008,14,,,4718206.0,5.7,172677.2,157366800.0,0.0,62.0,43.0,0.59,23.0,12.0,0.6571428571428571,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,299.0,,,,,,,,,
112,AL,LEE,2009,12,,,4757938.0,11.0,169128.5,155145300.0,0.0,62.0,43.0,0.59,19.0,13.0,0.59375,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,455.0,,,,,,,,,
113,AL,LEE,2010,7,,,4785437.0,10.5,175470.1,161516600.0,0.0,60.0,45.0,0.57,21.0,14.0,0.6,1.0,1.0,1.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Alabama,299.0,,,,,,,,,
114,AL,LEE,2011,5,,,4799069.0,9.6,181929.9,167942800.0,0.0,39.0,65.0,0.38,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Alabama,430.0,,,,,,,,,
115,AL,LEE,2012,12,,,4815588.0,8.0,186553.9,172804100.0,0.0,40.0,65.0,0.380952380952381,12.0,22.0,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,418.0,,R,,,,,LEE,AL,R
116,AL,LEE,2013,14,,,4830081.0,7.2,192166.5,174415400.0,0.0,37.0,65.0,0.36,11.0,22.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,235.0,,R,R,0.0,,,,,R
117,AL,LEE,2014,13,Pounds,64859.611,4841799.0,6.8,195037.7,180457700.0,0.0,37.0,64.0,0.37,11.0,23.0,0.3235294117647059,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,182.0,9974337.7987626,R,R,0.0,,,,,R
118,AL,LEE,2015,10,Pounds,93999.7595,4852347.0,6.1,200197.5,188711400.0,0.0,33.0,72.0,0.3142857142857143,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,252.0,5822037.3489641,R,R,0.0,,,,,R
119,AL,LEE,2016,5,Pounds,122009.736,4863525.0,5.8,204454.7,192281900.0,0.0,33.0,70.0,0.3203883495145631,8.0,26.0,0.2352941176470588,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Alabama,312.0,7173080.894371401,R,R,0.0,,,,,R
